iter	Logloss
125	0.3190392388
126	0.3172471082
127	0.3157332385
128	0.3142106798
129	0.3125577856
130	0.3112878093
131	0.3098359285
132	0.308548892
133	0.3069932372
134	0.3050256305
135	0.3036764639
136	0.3026617191
137	0.3013788859
138	0.2999225193
139	0.2986841202
140	0.2973243219
141	0.2957341583
142	0.2943427474
143	0.2928054598
144	0.2917063325
145	0.2905493666
146	0.2894764476
147	0.2881947977
148	0.2869065779
149	0.2859358434
150	0.2845211559
151	0.283337805
152	0.2821961862
153	0.2804748924
154	0.2793977879
155	0.278289477
156	0.2773001812
157	0.2759685163
158	0.2749665225
159	0.2738313145
160	0.2726200068
161	0.2713472402
162	0.2700694932
163	0.2687674275
164	0.2678346281
165	0.2667517132
166	0.2656625112
167	0.2648318255
168	0.264039852
169	0.2628002167
170	0.2618158658
171	0.2609725705
172	0.2599625234
173	0.2588735157
174	0.2578830189
175	0.2566396395
176	0.2558413612
177	0.2550561693
178	0.2543141047
179	0.2530901344
180	0.2520742063
181	0.2510251292
182	0.249900341
183	0.2488919011
184	0.2478556103
185	0.2468758336
186	0.2456929066
187	0.2447795338
188	0.2440798371
189	0.2433085971
190	0.2424550939
191	0.2416729221
192	0.2407131548
193	0.2400779018
194	0.2391748075
195	0.2384978754
196	0.2377243395
197	0.2370251196
198	0.2363469159
199	0.2356153771
200	0.2348862401
201	0.2340260612
202	0.2331935918
203	0.2325299051
204	0.2315869508
205	0.2309843346
206	0.2302340931
207	0.2293588497
208	0.2284820345
209	0.2277723595
210	0.2269620012
211	0.226340082
212	0.2256895701
213	0.2253069701
214	0.2246375967
215	0.2241017024
216	0.2232438547
217	0.2226161427
218	0.2219089932
219	0.2211990886
220	0.2205262361
221	0.2199360883
222	0.219060527
223	0.2181236126
224	0.2174022286
225	0.2167521229
226	0.2161207022
227	0.2154661814
228	0.2148982154
229	0.2141474794
230	0.2133253592
231	0.2127258159
232	0.2119186896
233	0.2112498107
234	0.2105554828
235	0.2097999785
236	0.2089157811
237	0.2081385365
238	0.2074174704
239	0.2068327445
240	0.2063132392
241	0.2058661249
242	0.2051810865
243	0.204706245
244	0.2042271296
245	0.2035313359
246	0.2028122478
247	0.2020954909
248	0.2013868403
249	0.2007834117
250	0.2004027543
251	0.1999268355
252	0.1994307659
253	0.1987409062
254	0.1984377614
255	0.1980477792
256	0.1974269019
257	0.1969821365
258	0.1965496805
259	0.1960761812
260	0.1955597842
261	0.195018839
262	0.1946407247
263	0.1940213663
264	0.1933770886
265	0.1927400342
266	0.1920844537
267	0.1915590851
268	0.191045973
269	0.1905906289
270	0.1900204199
271	0.1895073078
272	0.1889671926
273	0.1885172526
274	0.1879359351
275	0.187423035
276	0.1871101768
277	0.1866813059
278	0.1862358164
279	0.1856310103
280	0.1851081318
281	0.1847088778
282	0.1841721358
283	0.1837052769
284	0.183235451
285	0.1826679971
286	0.1820596059
287	0.1816806263
288	0.1811580128
289	0.1807169738
290	0.1800888909
291	0.1797197836
292	0.1793832426
293	0.1788330961
294	0.1784386458
295	0.1779222135
296	0.1775034622
297	0.1769972731
298	0.1763837073
299	0.1759267383
300	0.1755027771
301	0.1750783567
302	0.1745234066
303	0.1740288381
304	0.1735318855
305	0.1731005421
306	0.1725593143
307	0.1720073135
308	0.1714789073
309	0.1709995976
310	0.1705393615
311	0.1700332076
312	0.1697430787
313	0.169442742
314	0.1690196991
315	0.1685332899
316	0.1682224097
317	0.1678018217
318	0.1673758825
319	0.1670689759
320	0.1666731658
321	0.1662610019
322	0.1659707846
323	0.1655408012
324	0.1651689035
325	0.1646391904
326	0.1641556422
327	0.163755982
328	0.1634106459
329	0.1630321962
330	0.1626488368
331	0.1621507715
332	0.1618769787
333	0.1614078946
334	0.1609951478
335	0.1605139309
336	0.1600668165
337	0.1596040726
338	0.1593314453
339	0.1589473795
340	0.1583568255
341	0.1579650243
342	0.1575800578
343	0.1572796327
344	0.1568459935
345	0.1564575478
346	0.1562224671
347	0.1558218709
348	0.155556149
349	0.1551065268
350	0.1548370255
351	0.1544666643
352	0.1540883382
353	0.1538705119
354	0.1534834968
355	0.1531618789
356	0.152704804
357	0.1524551886
358	0.152218907
359	0.1519738657
360	0.1516155667
361	0.151127568
362	0.1510054624
363	0.150680436
364	0.1503489812
365	0.1499664695
366	0.1496394475
367	0.1493396406
368	0.1490891068
369	0.1486541783
370	0.1482293164
371	0.1479713475
372	0.1475420528
373	0.1473113872
374	0.1470011429
375	0.1467007354
376	0.1463586136
377	0.1460800259
378	0.1457213119
379	0.1452840346
380	0.1449441468
381	0.1447648649
382	0.1444918315
383	0.144150937
384	0.1437159733
385	0.1433955299
386	0.1430436064
387	0.1428025828
388	0.1425489673
389	0.1423405011
390	0.1419977259
391	0.1415826215
392	0.1413792857
393	0.1411509602
394	0.1408136686
395	0.1405052167
396	0.1400509852
397	0.1398885515
398	0.1396078445
399	0.1394041909
400	0.1391546815
401	0.1388213634
402	0.1384840718
403	0.1380024574
404	0.1376680975
405	0.1373650233
406	0.1370805016
407	0.1368432575
408	0.1366460941
409	0.1363691666
410	0.1360654478
411	0.1357831249
412	0.135467335
413	0.1352181435
414	0.134885576
415	0.1345301734
416	0.1343532492
417	0.1340979294
418	0.1337577149
419	0.1334296509
420	0.133169651
421	0.1329481955
422	0.1326322026
423	0.1323521402
424	0.1320889084
425	0.1317434311
426	0.1315715931
427	0.1313153726
428	0.1310275572
429	0.1307963707
430	0.1305978563
431	0.1302277247
432	0.1300789868
433	0.1297649542
434	0.1295757294
435	0.1292916227
436	0.1291280764
437	0.1288466983
438	0.1284165559
439	0.1282039925
440	0.1278769175
441	0.1276136416
442	0.1272214254
443	0.1270595038
444	0.1268168114
445	0.1265494294
446	0.1262921581
447	0.1261548378
448	0.1259758561
449	0.1257413846
450	0.1253938233
451	0.1251278895
452	0.1248599158
453	0.1246177444
454	0.1243347768
455	0.1240870599
456	0.1238112185
457	0.1236269386
458	0.1234296693
459	0.1232762072
460	0.1230670081
461	0.1227993965
462	0.1225647043
463	0.1223235042
464	0.1221001766
465	0.1219662384
466	0.1218134915
467	0.1215541804
468	0.1212778886
469	0.1210147716
470	0.1208314896
471	0.1206422647
472	0.1204676452
473	0.1202123872
474	0.1200512868
475	0.1197804698
476	0.1195945916
477	0.1194157954
478	0.1191475921
479	0.1189497489
480	0.1187936995
481	0.1185665396
482	0.1182050528
483	0.118054284
484	0.117891188
485	0.1176335105
486	0.117438961
487	0.117142483
488	0.1169232086
489	0.1167070159
490	0.1164856663
491	0.1162174013
492	0.116009986
493	0.1158266597
494	0.115603447
495	0.1153320207
496	0.1150234894
497	0.1147628802
498	0.1145236227
499	0.1142545453
500	0.1140824071
501	0.1138882107
502	0.1135500449
503	0.1132705565
504	0.1130584258
505	0.1128020993
506	0.1125328982
507	0.1124278175
508	0.1122768367
509	0.1120187971
510	0.1118333428
511	0.1116932057
512	0.1114773044
513	0.1112658713
514	0.1110877108
515	0.1108245938
516	0.1107026471
517	0.1104402189
518	0.1101829652
519	0.1100207258
520	0.1098109175
521	0.1095441006
522	0.1093281905
523	0.1092298119
524	0.1090182728
525	0.1088687137
526	0.1086623934
527	0.1084499536
528	0.1082353769
529	0.1079296801
530	0.1077904525
531	0.1076257847
532	0.1074457257
533	0.1071984856
534	0.1070219587
535	0.1069134518
536	0.106695546
537	0.106514966
538	0.1063255027
539	0.106213393
540	0.1059672832
541	0.1058562773
542	0.1056803686
543	0.1055367611
544	0.1053504061
545	0.1051668856
546	0.1049730513
547	0.1047114708
548	0.1045087532
549	0.1043350961
550	0.1040971191
551	0.1039228439
552	0.1037892854
553	0.1035930845
554	0.1033260646
555	0.1032296993
556	0.1030026895
557	0.1028260743
558	0.1025533588
559	0.102348151
560	0.1021656107
561	0.1020114069
562	0.1018579271
563	0.1016389882
564	0.1014251709
565	0.1012664724
566	0.1011278011
567	0.1009751691
568	0.1007527157
569	0.1005434284
570	0.1003339644
571	0.1000860709
572	0.09993994678
573	0.09968663145
574	0.09949569349
575	0.099356563
576	0.0991809898
577	0.09897319476
578	0.09892657951
579	0.09877252579
580	0.09859545143
581	0.09840371874
582	0.09823788537
583	0.09806892607
584	0.09788964413
585	0.09777062028
586	0.09760403633
587	0.09736954724
588	0.09718541746
589	0.09705852579
590	0.09684716331
591	0.09670943684
592	0.09657158675
593	0.09646876653
594	0.09639879509
595	0.09622942077
596	0.09607355683
597	0.09594127867
598	0.09577508326
599	0.09559912152
600	0.09544725771
601	0.09520135102
602	0.0949706678
603	0.09474528277
604	0.09463006479
605	0.09442581954
606	0.09427565115
607	0.09413849866
608	0.09402080818
609	0.09391694599
610	0.09370515965
611	0.09354063317
612	0.09342641301
613	0.09317474012
614	0.09293093505
615	0.09276718564
616	0.09258773592
617	0.09248273461
618	0.09228280739
619	0.09207972774
620	0.09189565093
621	0.09180316219
622	0.09167639414
623	0.09151056078
624	0.09138478173
625	0.09123408353
626	0.09117672178
627	0.09097235291
628	0.09082951369
629	0.09059543963
630	0.09042563262
631	0.09029467018
632	0.09013732274
633	0.09002199879
634	0.0898364385
635	0.08969821753
636	0.08960828958
637	0.08949373387
638	0.08939893157
639	0.08922357912
640	0.08903227029
641	0.08884465253
642	0.08863337835
643	0.08847055612
644	0.08827917664
645	0.08809057872
646	0.08795214582
647	0.0878522661
648	0.08779181374
649	0.0876740438
650	0.08752520879
651	0.08735361806
652	0.08730373559
653	0.08719112255
654	0.08710532718
655	0.08694405909
656	0.08675713009
657	0.08663894512
658	0.08652424812
659	0.0863728435
660	0.08623060474
661	0.08611083914
662	0.08594191516
663	0.08578478848
664	0.08564230248
665	0.08553153497
666	0.08542847633
667	0.08522012499
668	0.08514752211
669	0.08499661198
670	0.0847892408
671	0.08465214129
672	0.08446455885
673	0.08437064842
674	0.08424003036
675	0.0840870451
676	0.08399956315
677	0.08389180678
678	0.08381813544
679	0.08370722665
680	0.08356625945
681	0.08351949409
682	0.08341098715
683	0.08328603815
684	0.08307353655
685	0.08291556217
686	0.08276225902
687	0.08265592434
688	0.08253371274
689	0.08238685573
690	0.08226622476
691	0.08214553197
692	0.0819923083
693	0.08186087785
694	0.08170369819
695	0.08154966213
696	0.08144920844
697	0.08132579592
698	0.08120792
699	0.08106496599
700	0.08093259953
701	0.08081142991
702	0.08073739652
703	0.08059649997
704	0.08043862272
705	0.08033725067
706	0.0802320551
707	0.08007584678
708	0.07997911065
709	0.07989584958
710	0.07974202545
711	0.07962557122
712	0.07954136531
713	0.07942492874
714	0.07926385491
715	0.07914244687
716	0.07910756712
717	0.07892100899
718	0.07881422396
719	0.07873789469
720	0.07859947946
721	0.07854395443
722	0.07842773861
723	0.07837087137
724	0.07823204111
725	0.0781049905
726	0.07802460812
727	0.07784682733
728	0.07776226821
729	0.07761135808
730	0.07742269834
731	0.07737284236
732	0.07722633856
733	0.07710443603
734	0.07697561052
735	0.07689627895
736	0.07676111327
737	0.07659939483
738	0.07653780337
739	0.07645377406
740	0.07635561625
741	0.07625888012
742	0.07619032153
743	0.07610078211
744	0.07594007916
745	0.07584593031
746	0.07564366305
747	0.07551023695
748	0.07534741472
749	0.07524079747
750	0.07518723276
751	0.07509335765
752	0.07502871973
753	0.07494974136
754	0.07487248491
755	0.07479217317
756	0.07468886729
757	0.07456242597
758	0.07448554922
759	0.07433701445
760	0.07420953115
761	0.07408576541
762	0.0739443832
763	0.07384550571
764	0.07374655759
765	0.07366407359
766	0.07360113992
767	0.07349463304
768	0.07343404381
769	0.07329619814
770	0.07319630958
771	0.07310447869
772	0.0729611229
773	0.0728123188
774	0.07271352962
775	0.07259998057
776	0.07251662237
777	0.072468634
778	0.07234058115
779	0.07223949609
780	0.07219341066
781	0.07208943367
782	0.07193915932
783	0.07187272884
784	0.07178164853
785	0.07170805225
786	0.07163736997
787	0.07150768351
788	0.07135810675
789	0.07127810408
790	0.07121664065
791	0.07110059261
792	0.07099526017
793	0.07092950079
794	0.07078701478
795	0.07070822627
796	0.07059785613
797	0.07046594002
798	0.07033220485
799	0.07019116702
800	0.07005878731
801	0.06993694659
802	0.06984799438
803	0.06976638017
804	0.06968308378
805	0.0695850231
806	0.06953100363
807	0.06947821158
808	0.06934139464
809	0.06924416401
810	0.06916395823
811	0.06908231753
812	0.06899896374
813	0.06890477516
814	0.06883158507
815	0.0687238287
816	0.06863184328
817	0.06852645786
818	0.06842660904
819	0.06837893415
820	0.0681980186
821	0.06814276731
822	0.06803282985
823	0.0679522532
824	0.06786153052
825	0.06771224075
826	0.0675784217
827	0.06747112451
828	0.06738513487
829	0.06727614226
830	0.06710750527
831	0.0670578833
832	0.0670091576
833	0.0668952156
834	0.06684128443
835	0.06674027001
836	0.06666130048
837	0.06652244815
838	0.06638911918
839	0.06629510721
840	0.06621188588
841	0.06607295407
842	0.06592514338
843	0.0658891201
844	0.06586099554
845	0.06574989248
846	0.06561238677
847	0.06552210119
848	0.06541737362
849	0.06531293745
850	0.065253739
851	0.06513204398
852	0.06510191052
853	0.06498783606
854	0.06489702949
855	0.06478627964
856	0.06471886458
857	0.06462023435
858	0.06455557876
859	0.06446101047
860	0.06437132535
861	0.06429914633
862	0.06425476957
863	0.06417225908
864	0.0641069059
865	0.0640498488
866	0.06390493887
867	0.06378495252
868	0.06370508229
869	0.06366817598
870	0.06359498589
871	0.0635153011
872	0.06345827933
873	0.06340284701
874	0.06325129668
875	0.06319227925
876	0.06313472765
877	0.06309380355
878	0.06303977083
879	0.06299719987
880	0.06290867594
881	0.06286855097
882	0.06278180193
883	0.06264019895
884	0.06254901709
885	0.06247765047
886	0.06241586032
887	0.06237421654
888	0.06234189316
889	0.06232300953
890	0.06221765059
891	0.06211570016
892	0.06205228523
893	0.06197070634
894	0.06190213451
895	0.06183190699
896	0.0617807353
897	0.06167157491
898	0.06161994846
899	0.06157596906
900	0.06150396665
901	0.06142591989
902	0.06133136926
903	0.06123144097
904	0.06111681903
905	0.06102999051
906	0.06092825642
907	0.06088552652
908	0.06078980146
909	0.06066999171
910	0.0605647299
911	0.06049660842
912	0.06037880315
913	0.06031076996
914	0.06026603999
915	0.06020420127
916	0.06011575681
917	0.06006557853
918	0.05994565399
919	0.05986210152
920	0.05981645761
921	0.05976963926
922	0.05967633813
923	0.05963656637
924	0.05952025343
925	0.05945923152
926	0.05939441257
927	0.05928709772
928	0.05922562105
929	0.05914118996
930	0.05908299375
931	0.05897179798
932	0.05894709516
933	0.05890218858
934	0.058845573
935	0.05875761862
936	0.05869889701
937	0.05861060266
938	0.05855216803
939	0.05847458045
940	0.05839628202
941	0.05828119207
942	0.05818659729
943	0.05811731021
944	0.05805432355
945	0.05796742881
946	0.05790269816
947	0.05785157504
948	0.05773875007
949	0.05765466337
950	0.05756641759
951	0.05750204016
952	0.05743347715
953	0.05737641564
954	0.0572711715
955	0.05717719043
956	0.05706237864
957	0.0570018733
958	0.05695872837
959	0.05687719804
960	0.05683486991
961	0.05679734548
962	0.05668658239
963	0.05658472909
964	0.05649390486
965	0.05640364135
966	0.05634186444
967	0.05626343798
968	0.05619872058
969	0.05610502208
970	0.05607943182
971	0.05602811442
972	0.05596186497
973	0.05587789747
974	0.05581876967
975	0.05577993834
976	0.05570031537
977	0.05564567778
978	0.05554972755
979	0.05548850254
980	0.05543923378
981	0.05540224358
982	0.0553424535
983	0.05523081179
984	0.05514845583
985	0.05511127136
986	0.05502646058
987	0.05494797671
988	0.05491630236
989	0.05486362952
990	0.05479758757
991	0.05478244358
992	0.05469794185
993	0.05464058011
994	0.05456806112
995	0.05452227151
996	0.05447592559
997	0.05439106182
998	0.05433683042
999	0.0542519799
