iter	Passed	Remaining
697	1876	811
698	1878	808
699	1879	805
700	1881	802
701	1884	799
702	1886	797
703	1889	794
704	1893	792
705	1898	790
706	1900	787
707	1903	785
708	1908	783
709	1910	780
710	1913	777
711	1915	774
712	1918	772
713	1923	770
714	1926	767
715	1929	765
716	1931	762
717	1934	759
718	1939	758
719	1941	755
720	1943	751
721	1945	749
722	1947	746
723	1949	743
724	1951	740
725	1954	737
726	1956	734
727	1958	731
728	1960	728
729	1963	726
730	1965	723
731	1967	720
732	1970	717
733	1972	714
734	1973	711
735	1975	708
736	1977	705
737	1979	702
738	1980	699
739	1982	696
740	1985	694
741	1987	691
742	1990	688
743	1991	685
744	1993	682
745	1995	679
746	1997	676
747	1998	673
748	2001	670
749	2003	667
750	2004	664
751	2006	661
752	2008	658
753	2009	655
754	2011	652
755	2013	649
756	2015	646
757	2017	644
758	2019	641
759	2020	638
760	2022	635
761	2024	632
762	2025	629
763	2027	626
764	2029	623
765	2031	620
766	2033	617
767	2035	614
768	2037	611
769	2039	609
770	2041	606
771	2042	603
772	2044	600
773	2045	597
774	2048	594
775	2049	591
776	2051	588
777	2052	585
778	2054	582
779	2055	579
780	2057	576
781	2058	573
782	2060	571
783	2064	568
784	2067	566
785	2070	563
786	2073	561
787	2075	558
788	2079	556
789	2082	553
790	2084	550
791	2087	548
792	2089	545
793	2092	542
794	2095	540
795	2097	537
796	2100	534
797	2102	532
798	2104	529
799	2107	526
800	2110	524
801	2113	521
802	2116	519
803	2118	516
804	2121	513
805	2124	511
806	2128	508
807	2133	506
808	2135	504
809	2137	501
810	2140	498
811	2143	496
812	2146	493
813	2148	490
814	2150	488
815	2153	485
816	2156	483
817	2158	480
818	2161	477
819	2163	475
820	2166	472
821	2168	469
822	2172	467
823	2174	464
824	2177	461
825	2179	459
826	2182	456
827	2184	453
828	2186	451
829	2189	448
830	2191	445
831	2194	443
832	2196	440
833	2198	437
834	2201	434
835	2204	432
836	2206	429
837	2209	427
838	2211	424
839	2213	421
840	2216	418
841	2219	416
842	2221	413
843	2224	411
844	2229	408
845	2231	406
846	2235	403
847	2237	401
848	2240	398
849	2242	395
850	2244	392
851	2245	390
852	2247	387
853	2252	385
854	2254	382
855	2257	379
856	2259	377
857	2263	374
858	2267	372
859	2270	369
860	2272	366
861	2275	364
862	2277	361
863	2280	358
864	2284	356
865	2287	353
866	2288	351
867	2290	348
868	2291	345
869	2293	342
870	2295	339
871	2296	337
872	2298	334
873	2300	331
874	2301	328
875	2303	326
876	2304	323
877	2306	320
878	2307	317
879	2309	314
880	2311	312
881	2313	309
882	2315	306
883	2317	304
884	2319	301
885	2321	298
886	2323	296
887	2325	293
888	2327	290
889	2329	287
890	2331	285
891	2333	282
892	2335	279
893	2338	277
894	2340	274
895	2342	271
896	2345	269
897	2347	266
898	2349	263
899	2351	261
900	2352	258
901	2354	255
902	2355	253
903	2357	250
904	2361	247
905	2363	245
906	2364	242
907	2366	239
908	2368	237
909	2370	234
910	2372	231
911	2373	229
912	2376	226
913	2377	223
914	2379	221
915	2381	218
916	2382	215
917	2384	212
918	2385	210
919	2387	207
920	2389	204
921	2392	202
922	2393	199
923	2395	197
924	2397	194
925	2399	191
926	2401	189
927	2403	186
928	2406	183
929	2408	181
930	2410	178
931	2412	176
932	2413	173
933	2415	170
934	2417	168
935	2428	166
936	2431	163
937	2432	160
938	2434	158
939	2435	155
940	2438	152
941	2440	150
942	2442	147
943	2443	144
944	2445	142
945	2447	139
946	2449	137
947	2451	134
948	2454	131
949	2455	129
950	2457	126
951	2459	123
952	2460	121
953	2462	118
954	2463	116
955	2465	113
956	2466	110
957	2469	108
958	2471	105
959	2472	103
960	2475	100
961	2477	97
962	2479	95
963	2481	92
964	2482	90
965	2485	87
966	2487	84
967	2489	82
968	2491	79
969	2493	77
970	2495	74
971	2497	71
972	2499	69
973	2501	66
974	2503	64
975	2504	61
976	2506	58
977	2507	56
978	2508	53
979	2510	51
980	2512	48
981	2514	46
982	2516	43
983	2518	40
984	2519	38
985	2521	35
986	2523	33
987	2525	30
988	2527	28
989	2529	25
990	2531	22
991	2533	20
992	2535	17
993	2537	15
994	2538	12
995	2540	10
996	2541	7
997	2543	5
998	2546	2
999	2547	0
