iter	Logloss
129	0.3127438934
130	0.3116365715
131	0.3105286139
132	0.3087977303
133	0.3073224668
134	0.3063194134
135	0.3051100837
136	0.3041308721
137	0.3027799394
138	0.3017199481
139	0.3002700806
140	0.2985835605
141	0.2971181516
142	0.2961244936
143	0.2950894391
144	0.2939622314
145	0.2925984418
146	0.2908315482
147	0.2897012852
148	0.2887680442
149	0.287690251
150	0.2866874094
151	0.2854591652
152	0.284211353
153	0.2832633301
154	0.2818471414
155	0.2806828287
156	0.2793817873
157	0.2779658989
158	0.277199392
159	0.276093271
160	0.2750880807
161	0.2740922857
162	0.2728113245
163	0.2718780835
164	0.2710801584
165	0.2698770099
166	0.2689049332
167	0.2677343863
168	0.2667295315
169	0.265604602
170	0.2646676346
171	0.2635818764
172	0.262994466
173	0.2621852733
174	0.261537234
175	0.2603285048
176	0.2592843727
177	0.2585405774
178	0.2574704841
179	0.2566493352
180	0.255550102
181	0.2545994299
182	0.2536457733
183	0.252519325
184	0.2515845829
185	0.2506899657
186	0.2498129209
187	0.2489990658
188	0.2484057038
189	0.2476313909
190	0.2468396999
191	0.2458009367
192	0.244918682
193	0.2441078469
194	0.2435340175
195	0.2427078176
196	0.2418471796
197	0.2410374394
198	0.2401260093
199	0.2395745383
200	0.2387056351
201	0.2380978443
202	0.2373949687
203	0.2366448508
204	0.2358920839
205	0.2352864831
206	0.2346262402
207	0.2338429027
208	0.2332986549
209	0.2325986933
210	0.2320296676
211	0.2315221716
212	0.2307807251
213	0.2300650102
214	0.2295781948
215	0.2289592955
216	0.2281988109
217	0.22753576
218	0.2270604063
219	0.2265162998
220	0.2257242379
221	0.2250661673
222	0.2242322851
223	0.223563883
224	0.2228860502
225	0.2221396588
226	0.2214922552
227	0.22098128
228	0.220186675
229	0.2196860137
230	0.2190788057
231	0.2186124413
232	0.2180695004
233	0.217469498
234	0.2168188448
235	0.2160807362
236	0.2153955212
237	0.2147156398
238	0.2141729108
239	0.2133640183
240	0.2124571447
241	0.2117328467
242	0.2110910945
243	0.2104191603
244	0.2098593888
245	0.2092524281
246	0.2087283488
247	0.2082641566
248	0.2076479594
249	0.2072755319
250	0.2066944087
251	0.206092287
252	0.2054901476
253	0.2047800488
254	0.2042728
255	0.2037384245
256	0.2033263312
257	0.2025537314
258	0.2020851418
259	0.2014735893
260	0.2008934904
261	0.2003282088
262	0.1996319029
263	0.1993200691
264	0.1986925867
265	0.1979856138
266	0.1971802182
267	0.1967821121
268	0.196242721
269	0.1957994037
270	0.1954263051
271	0.1949642323
272	0.194560987
273	0.1939989373
274	0.1935601411
275	0.1929757507
276	0.1923710505
277	0.1919113795
278	0.1914515495
279	0.1909821475
280	0.190490811
281	0.1901238759
282	0.1896717107
283	0.1893640977
284	0.1890101433
285	0.1885588257
286	0.1881712101
287	0.1877913652
288	0.1873632007
289	0.1869637878
290	0.1864331917
291	0.1860258668
292	0.1855034298
293	0.1850064772
294	0.1845538528
295	0.1841711821
296	0.183698089
297	0.1832893866
298	0.1828056265
299	0.1823079851
300	0.1819190273
301	0.1814847169
302	0.1811554873
303	0.1806462606
304	0.180192135
305	0.1798426487
306	0.1793254217
307	0.1788022077
308	0.1782934048
309	0.1778309963
310	0.1771926173
311	0.1767959771
312	0.1763482624
313	0.1757785479
314	0.1753663134
315	0.1748149307
316	0.1743827749
317	0.1739618513
318	0.1735458374
319	0.1731520759
320	0.1727225339
321	0.1724523085
322	0.1721329336
323	0.1717670935
324	0.1713856415
325	0.1707973127
326	0.1705972177
327	0.1702273687
328	0.1697839101
329	0.1694235978
330	0.1691817531
331	0.1686946374
332	0.1682736079
333	0.1679973602
334	0.1677735647
335	0.1674484677
336	0.1672083007
337	0.1669150105
338	0.1664074792
339	0.1661867742
340	0.1657708133
341	0.1653289618
342	0.1647921668
343	0.164421576
344	0.1642179489
345	0.1639891377
346	0.1636195359
347	0.1633392263
348	0.1631404206
349	0.1626250302
350	0.1621604496
351	0.1617057235
352	0.1614646735
353	0.1614028613
354	0.1610007109
355	0.1606810888
356	0.1603463491
357	0.1600892279
358	0.1598096777
359	0.1594823555
360	0.1590807526
361	0.1587661107
362	0.1585657685
363	0.1581966612
364	0.1578524201
365	0.1576235383
366	0.1573844486
367	0.1570862134
368	0.1568102837
369	0.1565342303
370	0.1561118232
371	0.1557828762
372	0.1555951436
373	0.1550772278
374	0.1547892182
375	0.1544898881
376	0.1541792375
377	0.1538020417
378	0.1534277245
379	0.1530215652
380	0.152690287
381	0.1525251247
382	0.1523747444
383	0.1520760854
384	0.1516387551
385	0.1512284102
386	0.1508504196
387	0.1507328175
388	0.1503164327
389	0.1502099214
390	0.1498357808
391	0.1495332718
392	0.1491856398
393	0.1489259225
394	0.1485923131
395	0.1482901926
396	0.147923134
397	0.1477106765
398	0.1473624795
399	0.1469980876
400	0.1468310974
401	0.1465992221
402	0.1461458471
403	0.1457356612
404	0.145410211
405	0.1451737616
406	0.1449137882
407	0.1445903248
408	0.1444272465
409	0.1442035216
410	0.1438663536
411	0.1434833032
412	0.1431237857
413	0.1428320055
414	0.1425500976
415	0.14236429
416	0.1420596264
417	0.1419107208
418	0.1416248745
419	0.1411778662
420	0.140999847
421	0.1407716186
422	0.1404472104
423	0.1400721868
424	0.1399625142
425	0.1397596818
426	0.1395102607
427	0.1391858083
428	0.1389478224
429	0.1387287246
430	0.138506439
431	0.1382498565
432	0.1379077699
433	0.1375914591
434	0.1373203684
435	0.1371042464
436	0.1368723799
437	0.1366868019
438	0.1363818381
439	0.1359799085
440	0.1357661795
441	0.1354117129
442	0.1351324894
443	0.1348839424
444	0.1347227626
445	0.1344956557
446	0.1342953576
447	0.1339949855
448	0.1337258904
449	0.1334493425
450	0.1331562643
451	0.132962951
452	0.1327663528
453	0.1324694157
454	0.1322079588
455	0.1319489656
456	0.1317715733
457	0.1316511719
458	0.1314545737
459	0.1312114663
460	0.1310321667
461	0.1308014128
462	0.1305735288
463	0.1303439847
464	0.130092303
465	0.1298640922
466	0.1295568855
467	0.1293664508
468	0.1290841456
469	0.128815492
470	0.1285290895
471	0.1283821706
472	0.1281138261
473	0.1279693445
474	0.1276866153
475	0.1275007283
476	0.1273641056
477	0.1271929918
478	0.1269915987
479	0.126792219
480	0.1266493267
481	0.126548564
482	0.1263346495
483	0.1259888102
484	0.1258615564
485	0.1255766197
486	0.1253447003
487	0.1252060996
488	0.1250857954
489	0.1247920637
490	0.1245165754
491	0.1242391268
492	0.1240052117
493	0.1238534009
494	0.1236469922
495	0.123464602
496	0.1232067744
497	0.1230057434
498	0.1228465681
499	0.1226668181
500	0.1223586047
501	0.1222164543
502	0.1219809232
503	0.1217936057
504	0.1216796946
505	0.1214977194
506	0.1212918317
507	0.120995548
508	0.1208254143
509	0.1206147406
510	0.1204462846
511	0.1202215883
512	0.1199374552
513	0.1196802722
514	0.1195192779
515	0.1193155359
516	0.1190918463
517	0.1188579135
518	0.118684857
519	0.1185567821
520	0.1183321741
521	0.1181670118
522	0.1180216648
523	0.1178357425
524	0.1176831634
525	0.1174507229
526	0.117202176
527	0.1170596988
528	0.1168229757
529	0.1165278223
530	0.1163495293
531	0.116180314
532	0.1159886343
533	0.1158587138
534	0.1155549155
535	0.1153753599
536	0.1152750298
537	0.1150168578
538	0.1148573469
539	0.1147455993
540	0.114525636
541	0.114255755
542	0.1140848531
543	0.1139043349
544	0.1137233663
545	0.1135388127
546	0.1132999879
547	0.1131323002
548	0.1129131317
549	0.1126791989
550	0.1125924852
551	0.1124085497
552	0.1122734282
553	0.1120934133
554	0.1118276384
555	0.1116145452
556	0.1114608447
557	0.1112698096
558	0.1110094035
559	0.1108862912
560	0.1107640266
561	0.1105500327
562	0.1104313003
563	0.1102669592
564	0.1100791737
565	0.1099249345
566	0.1097429593
567	0.1096879641
568	0.109580817
569	0.1093780906
570	0.1091999831
571	0.1089619531
572	0.1088085528
573	0.1086241139
574	0.1083883886
575	0.1083006859
576	0.1082181048
577	0.1079710501
578	0.107801455
579	0.1076068348
580	0.1074964382
581	0.1073385698
582	0.1071449386
583	0.1070134728
584	0.1068764351
585	0.1067954081
586	0.1067338166
587	0.1066027924
588	0.1064257269
589	0.1061972424
590	0.1059824449
591	0.1057585169
592	0.1055940875
593	0.1054315832
594	0.105162859
595	0.1050510053
596	0.1048159423
597	0.1047199037
598	0.1045500349
599	0.1043841927
600	0.104240806
601	0.1039991114
602	0.103809498
603	0.1036784914
604	0.1035280757
605	0.1034380595
606	0.1033083774
607	0.1031044854
608	0.1030445364
609	0.1028752768
610	0.1026835265
611	0.1025607409
612	0.1023749246
613	0.1021924637
614	0.1020015257
615	0.1018960211
616	0.1017469124
617	0.10157171
618	0.1013692043
619	0.1012267713
620	0.1010852037
621	0.1008704592
622	0.1007159198
623	0.1005490974
624	0.1003772418
625	0.1000963847
626	0.09987553844
627	0.09970750632
628	0.09952250233
629	0.09939052441
630	0.0991961073
631	0.09907734836
632	0.09902348342
633	0.09888988071
634	0.09877021224
635	0.09864411531
636	0.09849338178
637	0.09833306736
638	0.09819209134
639	0.0980056745
640	0.09787183338
641	0.0977228306
642	0.09764740202
643	0.09739985289
644	0.09727576044
645	0.09711075712
646	0.09698212588
647	0.09678701118
648	0.09670120698
649	0.0965973183
650	0.09645266886
651	0.09631801535
652	0.09621925707
653	0.09599580588
654	0.09587144852
655	0.09564163067
656	0.09543326166
657	0.09527737123
658	0.09513844384
659	0.09500568884
660	0.09488712417
661	0.09470914911
662	0.09460678807
663	0.09440626921
664	0.09423484626
665	0.09412283368
666	0.09400578781
667	0.09375405312
668	0.09363133819
669	0.09350899414
670	0.09336061831
671	0.09322254746
672	0.09302499559
673	0.09291959692
674	0.09285532987
675	0.09272681342
676	0.09258360333
677	0.09246605414
678	0.09234682719
679	0.09225725245
680	0.09212160994
681	0.09196082751
682	0.0918446117
683	0.09174018436
684	0.09164836672
685	0.09151036651
686	0.0913598979
687	0.09121190177
688	0.09105574643
689	0.09092682379
690	0.09080215737
691	0.09061553743
692	0.09047317505
693	0.09033905135
694	0.09019816363
695	0.09012026257
696	0.09005958946
697	0.08998688062
698	0.08989304083
699	0.0897055467
700	0.08958800634
701	0.08949716003
702	0.08935949537
703	0.08929558154
704	0.08915323681
705	0.08893445686
706	0.0888099847
707	0.08867273507
708	0.08856577343
709	0.08847015875
710	0.08825648272
711	0.08811457952
712	0.08799351586
713	0.0878829073
714	0.08774818314
715	0.08757349297
716	0.08741821183
717	0.08727582296
718	0.08712178689
719	0.08699434775
720	0.08684476217
721	0.08669167095
722	0.08657661191
723	0.08645674034
724	0.08632747332
725	0.08628316279
726	0.08615915864
727	0.08600878716
728	0.08592511989
729	0.08578518585
730	0.08567113347
731	0.08559631418
732	0.08550541489
733	0.08541386216
734	0.08535378951
735	0.08525678847
736	0.08514330122
737	0.08505304654
738	0.08498961837
739	0.08482932161
740	0.08471005051
741	0.08460594107
742	0.08440344422
743	0.08428748449
744	0.08415754636
745	0.0840121905
746	0.08392764904
747	0.08383166348
748	0.08373408847
749	0.08362763899
750	0.08347486567
751	0.08330384007
752	0.08319895356
753	0.08302786615
754	0.082871649
755	0.0827494374
756	0.08265783169
757	0.08255195618
758	0.0823646828
759	0.08224974738
760	0.08213585394
761	0.08206515842
762	0.08189166917
763	0.08177009335
764	0.08166812967
765	0.08155819222
766	0.08142858964
767	0.08134490472
768	0.08128908828
769	0.08120692218
770	0.08114565743
771	0.08105067854
772	0.08091104472
773	0.08080814503
774	0.08074905254
775	0.08066635662
776	0.08051723904
777	0.08041308544
778	0.08037242183
779	0.0802670055
780	0.08012547316
781	0.08000357946
782	0.0799280096
783	0.07981710081
784	0.07976689162
785	0.07964246361
786	0.07947569423
787	0.0793518137
788	0.07925747059
789	0.07915738777
790	0.07909388012
791	0.07898941746
792	0.07888073391
793	0.07874452626
794	0.07866240431
795	0.07856100577
796	0.07848384645
797	0.07838598887
798	0.07825943276
799	0.07813981727
800	0.07807849955
801	0.07799968013
802	0.07790313827
803	0.0778159742
804	0.07770285783
805	0.07760644842
806	0.07749419742
807	0.07738830425
808	0.07729761689
809	0.0771704868
810	0.07703971863
811	0.07698002568
812	0.07690301648
813	0.07682451495
814	0.07668071323
815	0.07659244537
816	0.07647174376
817	0.07632518698
818	0.07625825317
819	0.07609951938
820	0.07600423142
821	0.07590670939
822	0.07583614632
823	0.07571248655
824	0.07554923164
825	0.07548733111
826	0.07538048426
827	0.07528493139
828	0.07515565554
829	0.07501524466
830	0.07494175876
831	0.07486989763
832	0.07480149799
833	0.07469549886
834	0.07454958668
835	0.0744639326
836	0.07437212379
837	0.07428989587
838	0.07421203896
839	0.07412407133
840	0.07403401092
841	0.07394672765
842	0.07381669239
843	0.07370772185
844	0.07364140617
845	0.07356582748
846	0.07350942382
847	0.07337800662
848	0.07330529778
849	0.07324724727
850	0.07316274113
851	0.0730849063
852	0.07297318512
853	0.07286870038
854	0.07276871028
855	0.07263333709
856	0.07249213148
857	0.0724137889
858	0.07229585118
859	0.07215827041
860	0.07207849732
861	0.0720434807
862	0.07193543293
863	0.07188657478
864	0.07181393659
865	0.07173139961
866	0.07166278804
867	0.07158611439
868	0.07149139599
869	0.07139156483
870	0.07132016729
871	0.07123147558
872	0.0711084825
873	0.07100752548
874	0.07090493043
875	0.07080217644
876	0.07068798277
877	0.07057905197
878	0.07049940251
879	0.07042702922
880	0.07031887107
881	0.07025237437
882	0.07014963803
883	0.07000227328
884	0.06986501482
885	0.06979046928
886	0.06972305863
887	0.06965984239
888	0.06958070508
889	0.06948649442
890	0.06941680997
891	0.0692562792
892	0.06913140085
893	0.06904563197
894	0.06895871957
895	0.06884839358
896	0.06879043579
897	0.0686873904
898	0.06860127272
899	0.06854322663
900	0.06841909444
901	0.06832939607
902	0.06820041604
903	0.06816232646
904	0.06808610316
905	0.06795097722
906	0.06787972097
907	0.06783235956
908	0.06776145652
909	0.0676334699
910	0.06757933122
911	0.06750396004
912	0.06739446852
913	0.06730161773
914	0.06726286146
915	0.06715333462
916	0.06709513399
917	0.06704266425
918	0.06698886995
919	0.06690208559
920	0.06682741642
921	0.06672872437
922	0.06663829309
923	0.06658490499
924	0.06650183819
925	0.06642059044
926	0.06631281641
927	0.0661866709
928	0.06612751661
929	0.06608049075
930	0.06602066535
931	0.0658773537
932	0.0657941103
933	0.06574639568
934	0.06571238129
935	0.06562042236
936	0.06552720953
937	0.06541131161
938	0.06537273195
939	0.06525515627
940	0.06517008057
941	0.06505014278
942	0.06500493156
943	0.06491631049
944	0.06482260757
945	0.06473856502
946	0.06469367169
947	0.06462830967
948	0.06455563616
949	0.06444138068
950	0.06437324595
951	0.06424693708
952	0.06403233387
953	0.06398914478
954	0.06392608749
955	0.06386833721
956	0.06379079819
957	0.06370826562
958	0.06367882976
959	0.06354500188
960	0.06346374088
961	0.06339874974
962	0.06329229143
963	0.06317023878
964	0.06310664724
965	0.06303006631
966	0.06291484833
967	0.0627130844
968	0.06263370867
969	0.06254332154
970	0.0623977096
971	0.06230937993
972	0.06220830811
973	0.0621079957
974	0.06204758309
975	0.06197280795
976	0.06188475644
977	0.06181400352
978	0.06174937001
979	0.06169997763
980	0.06159155899
981	0.06152418808
982	0.06141261701
983	0.06135378061
984	0.06126224553
985	0.06115707203
986	0.06106541333
987	0.06103346524
988	0.06094626144
989	0.06089863071
990	0.06082295047
991	0.06069864167
992	0.06060289895
993	0.06056822671
994	0.06049381362
995	0.06042867237
996	0.0604003712
997	0.0602921689
998	0.06023825981
999	0.06018078769
