회사명,회계년도,운전자산총자본비율,이익잉여금총자산비율,총자산이익율,시장가부채비율,매출액회전율,폐지일자,부실기업여부
에스아이리소스,2009,0.525387799,-12.05304831,-1.576234202,325.9089944,38.22649722,0,0
에스아이리소스,2012,11.21262463,3.331921191,-2.756955308,240.17656,82.91474071,0,0
에스아이리소스,2010,-17.83704711,-21.35498667,-2.391423812,308.8375646,18.79823645,0,0
에스아이리소스,2014,7.092878092,-32.65933068,-4.177820102,178.2341181,105.9769532,0,0
에스아이리소스,2015,48.97223129,13.57628274,2.448822302,262.5053888,100.1637439,0,0
에스아이리소스,2016,-0.294065779,7.195919684,-9.511089843,181.8460434,78.25035533,0,0
에스아이리소스,2017,16.45624563,3.406693806,-3.778765498,215.9873682,112.4578938,0,0
에스아이리소스,2018,22.36614087,-1.600462773,-5.349928937,275.3346685,97.82533016,0,0
에스아이리소스,2013,11.39733584,3.841362651,-1.862739672,247.683351,77.21392899,0,0
에스앤더블류,2011,4.531700319,37.73920728,1.156690401,219.417803,90.43788513,0,0
에스앤더블류,2012,7.769048765,45.55366031,0.594019062,278.772925,82.15818917,0,0
에스앤더블류,2010,10.93372181,35.47687057,8.136794726,230.7050614,100.3662206,0,0
에스앤더블류,2014,18.4937046,50.91675256,0.09412432,352.5269345,66.01270495,0,0
에스앤더블류,2015,27.43031219,57.21858072,0.145063453,482.2756552,67.43121038,0,0
에스앤더블류,2017,30.72447595,56.89315583,-7.210818317,548.2335563,51.039058,0,0
에스앤더블류,2013,11.89897526,50.73844785,-0.990878256,348.0852305,64.13824475,0,0
에스앤더블류,2018,23.47729518,45.40751966,-14.38768605,369.9906137,52.26216061,0,0
에스앤더블류,2009,5.992927368,34.47401459,9.274005216,236.2636856,95.31714263,0,0
에스앤더블류,2016,30.54300775,57.40381499,-2.941578604,503.0024104,60.09919376,0,0
에스앤디,2014,24.75684045,52.14834118,-3.586800282,297.2817066,62.91877286,0,0
에스앤디,2011,28.47386607,34.60976971,12.07484539,211.7242788,99.54199532,0,0
에스앤디,2012,31.40294334,36.8331901,9.042785713,200.7573604,87.58009277,0,0
에스앤디,2017,29.71049858,52.47420727,13.11650556,266.5481441,126.413592,0,0
에스앤디,2009,29.21451384,34.42765598,5.129997883,265.8498647,79.05579671,0,0
에스앤디,2010,28.52416869,37.14936437,5.594288436,271.2398548,82.94707517,0,0
에스앤디,2013,24.86182784,54.33844883,-6.818398209,316.969189,60.031668,0,0
에스앤디,2018,40.47757329,63.3962271,14.7454503,374.8928307,130.1677947,0,0
에스앤디,2015,28.95533476,53.45796056,1.330708659,310.2402824,76.71158006,0,0
에스앤디,2016,28.92154776,48.99992627,4.965133897,254.7933964,89.00956006,0,0
에스앤에스텍,2018,10.62049695,28.13000326,4.188774948,280.4691926,49.28092581,0,0
에스앤에스텍,2015,15.57279883,20.00740514,10.6984626,313.3919734,53.17044846,0,0
에스앤에스텍,2017,13.90527591,25.82606767,2.01966673,283.9282066,44.55841448,0,0
에스앤에스텍,2016,6.223594881,23.12288869,6.038385203,263.9630019,44.64843846,0,0
에스앤에스텍,2009,17.44878634,18.39772544,7.858638966,249.7441356,65.77304325,0,0
에스앤에스텍,2010,8.385705717,22.85077328,6.859143016,266.5760985,47.7845619,0,0
에스앤에스텍,2011,4.763300019,20.51982111,5.379363618,200.8508184,38.88954153,0,0
에스앤에스텍,2012,1.526334412,18.33265906,4.662087998,185.7118499,38.55319241,0,0
에스앤에스텍,2013,-11.31332946,13.06514939,5.509879895,170.9640941,52.88903495,0,0
에스앤에스텍,2014,8.162073679,13.95900739,6.361755607,232.526172,52.99059436,0,0
에스에너지,2010,46.61492294,24.85389632,12.05202284,257.65052,230.5808631,0,0
에스에너지,2017,15.53061743,15.04190077,1.413038946,151.043332,76.5489475,0,0
에스에너지,2012,30.0565162,21.84178232,10.93838027,179.7795238,134.2861517,0,0
에스에너지,2013,23.43243788,23.78008106,6.518280216,177.3575209,144.0729585,0,0
에스에너지,2009,43.53940104,20.07165543,10.31096026,232.7915555,166.5978899,0,0
에스에너지,2011,27.60512368,17.35856479,3.0306148,171.2529928,127.6746121,0,0
에스에너지,2018,24.06143307,9.98269535,0.286180827,162.3172185,51.66153622,0,0
에스에너지,2015,17.1936358,17.28961011,1.816161951,146.3104423,111.9950299,0,0
에스에너지,2014,18.53841246,20.64875182,3.167926512,159.1375755,122.0741451,0,0
에스에너지,2016,-6.986274918,14.49540161,0.814196108,137.2125423,88.16289834,0,0
에스에스알,2018,67.71105865,13.41786955,3.109799399,596.593754,46.65112354,0,0
에스에스알,2017,35.58910147,19.13971605,9.803088862,225.3852449,68.62128958,0,0
에스에스컴텍,2016,-15.31079466,-341.1831805,-46.71291693,105.0009359,154.792926,0,0
에스에스컴텍,2011,2.21690069,5.372432965,0.955955086,155.4691571,69.85721582,0,0
에스에스컴텍,2010,2.827850723,-4.468358427,2.125580144,149.900368,72.21273836,0,0
에스에스컴텍,2009,-8.472774917,-5.324679786,-4.227093367,159.0361992,42.1101764,0,0
씨티엘테크,2010,12.55890152,6.951792869,0.625835021,203.2537423,237.94371,2012-02-08,1
에스에스컴텍,2012,30.32153851,3.300484089,-0.937789409,197.5413237,82.12944882,0,0
에스에스컴텍,2014,17.6313529,-6.195454723,-3.275162828,159.1486092,59.60973699,0,0
에스에스컴텍,2013,27.10999306,-2.447517432,-5.203604965,179.3845854,89.5019827,0,0
에스에이엠티,2017,37.43572424,24.19947255,11.97156832,306.6786756,424.3610847,0,0
에스에이엠티,2016,32.39872374,17.76538375,10.34614719,250.8641917,376.688232,0,0
에스에이엠티,2018,35.12496282,28.00139106,10.1337671,299.4219368,365.7511438,0,0
에스에이엠티,2015,13.31462915,-3.252885474,15.12024942,176.4383693,435.2492054,0,0
에스에이엠티,2011,-1.70955348,-28.1925353,9.949774846,121.0977032,398.2718731,0,0
에스에이엠티,2009,-86.99174034,-88.49607845,4.411496586,56.9048707,484.7174157,0,0
에스에이엠티,2010,-2.3463684,-37.43139301,8.529452981,117.2848399,541.8434228,0,0
에스에이엠티,2014,1.870409863,-21.07618793,-1.700254969,136.1256114,411.048355,0,0
에스에이엠티,2012,5.126568222,-27.17953465,11.53288615,131.687646,456.4274214,0,0
에스에이엠티,2013,10.20649078,-19.29776543,10.96075781,139.3198725,419.6367193,0,0
에스에이티,2013,10.29628034,13.36904501,-1.354803249,354.8338974,15.3876795,0,0
에스에이티,2018,10.92109081,24.04887804,3.479784796,295.6712859,108.7759423,0,0
에스에이티,2014,28.54364787,13.37822429,2.680460051,361.0927682,26.41274884,0,0
에스에이티,2017,13.41773651,19.69832084,3.765018041,253.7300217,78.51333817,0,0
에스에이티,2016,23.82172071,19.00776515,3.401547809,347.2010792,90.70990121,0,0
에스에이티,2015,13.35905154,16.14520111,3.258477866,275.1677026,45.37027061,0,0
에스에이티,2009,16.85975566,9.341019074,-2.196880708,176.9962739,41.74614445,0,0
에스에이티,2012,11.36709995,19.51945946,0.414818276,341.9042857,31.68644006,0,0
에스에이티,2011,5.090830851,8.679292734,-3.241073416,216.2922186,57.48083531,0,0
에스에이티,2010,37.29479248,5.512349589,-1.988108346,201.9213882,66.44898763,0,0
에스에프에이,2018,33.34632351,49.60204701,10.67229439,252.535329,93.94911956,0,0
에스에프에이,2011,40.46814064,60.0956001,16.54147848,265.1341552,136.5188777,0,0
에스에프에이,2009,31.49721407,68.50319111,4.819559793,362.7731303,99.12826342,0,0
에스에프에이,2012,44.23657967,67.79879636,11.14483072,281.5305105,87.72417879,0,0
에스에프에이,2015,21.94597443,40.56565791,4.312249097,211.795946,44.23026895,0,0
에스에프에이,2013,58.12305059,74.56799673,9.850739159,463.3772335,81.27560091,0,0
에스에프에이,2010,21.8933349,39.03799034,5.856024682,169.3282124,66.89002627,0,0
에스에프에이,2016,24.35240131,36.70981513,6.95414347,206.3034415,87.67577706,0,0
에스에프에이,2017,32.70080459,40.31897997,10.60304168,219.2384015,106.0512167,0,0
에스에프에이,2014,58.87541673,75.61133042,6.318990769,451.8874252,67.70230615,0,0
에스에프에이반도체,2013,-22.45505689,-4.125799436,-0.238851612,128.5150546,70.99546209,0,0
에스에프에이반도체,2014,-24.69277481,-6.094523429,4.093953044,133.4506446,67.7443118,0,0
에스에프에이반도체,2015,6.330136522,-24.89921065,-1.325693363,154.3609464,71.07094123,0,0
에스에프에이반도체,2016,12.57050712,-25.76446845,0.080262534,167.1233574,63.47687332,0,0
에스에프에이반도체,2009,-6.724214187,-3.135018102,1.198687884,163.7917459,81.1047755,0,0
에스에프에이반도체,2012,-8.374719683,3.327969104,0.826832475,138.4063734,74.67355764,0,0
에스에프에이반도체,2011,-8.721683517,4.682526146,3.749957562,158.6291759,77.31599694,0,0
에스에프에이반도체,2018,12.74845239,-24.21159514,4.149630837,184.7136123,72.98013637,0,0
에스에프에이반도체,2017,10.93792731,-25.91233998,3.082295086,174.2122491,71.02907088,0,0
에스에프에이반도체,2010,-9.112916376,-0.085787325,4.970256073,172.0059949,108.9975191,0,0
에스엘바이오닉스,2018,-1.752422186,-53.79815116,-7.271041457,194.4191798,49.82870869,0,0
에스엘바이오닉스,2017,-28.55794813,-32.39939944,1.77528817,141.3715919,85.1051313,0,0
에스엘바이오닉스,2016,-0.714010605,-5.624492336,-11.62552865,177.5620738,83.78798233,0,0
에스엘바이오닉스,2015,29.77112712,17.0806113,13.74418921,327.4188713,117.6490272,0,0
에스엘바이오닉스,2012,10.66502466,-35.88808008,0.729103802,233.42714,108.0412188,0,0
에스엘바이오닉스,2014,-5.850473576,8.410612744,22.71812769,195.3086854,126.8046137,0,0
에스엘바이오닉스,2013,-13.52729413,-21.36327071,0.114149134,152.5876377,115.4694839,0,0
에스엠라이프디자인그룹,2011,7.125257891,22.56835048,5.140299676,418.7011611,57.1178533,0,0
에스엠라이프디자인그룹,2012,-0.777273479,10.81857561,-8.843610509,410.093236,56.52795787,0,0
에스엠라이프디자인그룹,2009,9.032555509,24.75765917,-1.397792892,390.5699329,55.05955027,0,0
에스엠라이프디자인그룹,2013,-1.311137242,-12.71410526,-6.906436834,186.3069728,42.16892079,0,0
에스엠라이프디자인그룹,2015,-7.060594982,-80.08797287,-7.486261288,234.1013751,70.86182488,0,0
에스엠라이프디자인그룹,2017,50.73281051,-46.57668715,3.532525864,1099.307323,72.51318699,0,0
에스엠라이프디자인그룹,2016,52.77321705,-51.17329398,-5.509700424,1334.921983,26.09719828,0,0
에스엠라이프디자인그룹,2010,2.847214049,5.497188064,-15.51633829,317.5027949,63.26917376,0,0
에스엠라이프디자인그룹,2014,-4.478022292,-41.69249726,1.220133951,231.5691052,86.05673325,0,0
에스엠라이프디자인그룹,2018,59.37837935,-40.50572992,-0.960486652,927.55913,35.54016891,0,0
에스엠엔터테인먼트,2014,29.18460025,28.35193329,6.160264854,378.5090838,74.99111548,0,0
에스엠엔터테인먼트,2013,33.58889428,25.536074,8.81541929,311.5146656,68.48862193,0,0
에스엠엔터테인먼트,2018,14.27856156,17.38175097,4.175778603,235.131473,61.07168404,0,0
에스엠엔터테인먼트,2011,26.72557684,22.28318616,12.19492001,259.4156653,85.06516647,0,0
에스엠엔터테인먼트,2015,27.95176177,28.25067659,5.054800728,337.497233,70.79241243,0,0
에스엠엔터테인먼트,2009,35.4540673,9.959357928,10.54888473,359.0258472,70.34051191,0,0
에스엠엔터테인먼트,2012,35.12225602,24.05759356,14.81246905,361.6515727,74.74992344,0,0
에스엠엔터테인먼트,2017,13.84525813,16.82057845,3.210859467,220.3805773,45.81597111,0,0
에스엠엔터테인먼트,2016,30.23099883,24.96291817,3.07082029,351.1406194,66.63145272,0,0
에스엠엔터테인먼트,2010,40.55007249,26.6040393,22.18259494,402.0343726,75.23204714,0,0
에스엠컬처앤콘텐츠,2009,-3.880808955,-89.06081288,0.756267445,194.7747909,49.44525993,0,0
에스엠컬처앤콘텐츠,2010,-0.00541171,-53.50914643,7.49075134,215.9280762,63.07615227,0,0
에스엠컬처앤콘텐츠,2018,7.808085214,-14.01079141,-0.72805105,155.6917748,62.64203487,0,0
에스엠컬처앤콘텐츠,2012,31.09077537,-26.27873279,-1.716443072,388.8037823,38.96297715,0,0
에스엠컬처앤콘텐츠,2011,9.326467325,-53.699216,6.235464963,269.4856437,56.95027789,0,0
에스엠컬처앤콘텐츠,2014,23.97190433,-26.64778667,-6.363588632,290.4755537,74.12191866,0,0
에스엠컬처앤콘텐츠,2013,32.33719272,-16.75209362,2.264864031,259.1545834,68.41527388,0,0
에스엠컬처앤콘텐츠,2016,37.73816986,-34.03631387,3.062077349,307.8067465,117.4841099,0,0
에스엠컬처앤콘텐츠,2015,21.10337903,-31.56448245,-4.078075859,268.631333,87.74594473,0,0
에스엠컬처앤콘텐츠,2017,9.614593806,-13.83125295,-5.2505834,161.8335203,29.44688298,0,0
에스엠코어,2012,38.88134583,44.2654915,10.67634916,263.9393346,114.2647004,0,0
에스엠코어,2010,30.47631193,38.0019727,13.98645714,215.1435755,142.772274,0,0
에스엠코어,2014,40.28746437,51.17410783,9.531383382,279.9441654,116.2676132,0,0
에스엠코어,2013,35.57605446,45.4628591,6.471269981,255.5865234,98.71011092,0,0
에스엠코어,2016,33.2642556,48.17666676,-22.37774543,318.9771042,84.38480122,0,0
에스엠코어,2015,42.99896359,49.36951675,2.55500051,304.2433501,85.55581018,0,0
에스엠코어,2018,47.86716226,24.60901494,1.631524686,352.4528998,88.55188777,0,0
에스엠코어,2017,56.63995985,25.8103361,0.434724068,431.2332162,73.06220858,0,0
에스엠코어,2009,35.92748997,40.77015314,15.07833136,281.7318506,129.3680368,0,0
에스엠코어,2011,37.43568859,36.70064407,12.49886337,234.271502,98.27479533,0,0
에스와이이노베이션,2013,0.515587826,19.32309295,21.45508861,193.690713,117.7503305,0,0
에스와이이노베이션,2014,7.217305418,19.58160983,5.742667956,164.1680453,105.7050404,0,0
에스와이이노베이션,2015,8.195555416,-0.069126024,-1.014960879,137.1757282,71.06937018,0,0
에스와이이노베이션,2012,47.77609899,13.07639446,18.74379615,246.0159612,262.9057523,0,0
에스와이제이,2016,76.57872484,24.6292001,17.75521495,225.5241306,107.6876888,0,0
에스와이제이,2017,65.64056713,-3.243725039,-21.63555824,241.590703,69.38187242,0,0
에스와이제이,2015,43.80989319,39.97383443,38.42557471,319.8711199,166.8284355,0,0
에스제이그룹,2017,47.61495804,44.45024223,24.6360062,333.2345478,193.5475507,0,0
에스제이그룹,2018,39.90934991,24.06076766,24.164172,139.6813427,182.6862151,0,0
에스제이그룹,2016,14.54268933,42.56716705,29.67156636,196.7581909,259.7168798,0,0
에스지엔지,2011,3.343276072,14.6553565,0.294081089,207.3400833,101.3941662,0,0
에스지엔지,2012,15.61053446,15.57406736,0.363332285,207.0343472,101.2843962,0,0
에스지엔지,2009,-3.94293208,22.01469078,0.130939126,1089.119595,18.28637474,0,0
에스지엔지,2015,-1.259378394,18.40233146,0.180537901,212.6938814,84.07703938,0,0
에스지엔지,2016,-6.076822749,16.75766126,0.26230366,187.6374415,93.755497,0,0
에스지엔지,2017,-2.321232895,17.58888623,0.248728692,193.8429336,98.64637859,0,0
에스지엔지,2014,7.574832088,18.83119769,0.420095505,218.5996657,94.94022484,0,0
에스지엔지,2018,15.61556155,17.31304241,-0.081849322,199.7830549,88.96304161,0,0
에스지엔지,2013,12.23021923,17.2349641,0.390946408,210.9877098,101.3720475,0,0
에스지엔지,2010,-1.299184737,29.14990531,0.323862859,1382.100109,22.67980757,0,0
에스코넥,2013,23.70160507,12.2845244,8.125612643,166.839147,200.8456397,0,0
에스코넥,2009,10.75799361,5.779478753,0.488063405,124.5492224,96.7567042,0,0
에스코넥,2010,8.207727288,3.749039882,5.250916319,122.0349673,104.324822,0,0
에스코넥,2011,2.1488589,4.510079276,5.942761652,155.4589086,124.2554065,0,0
에스코넥,2012,12.24761747,7.035657522,6.556202333,169.8140631,176.4926737,0,0
에스코넥,2018,17.50461925,38.84879089,0.931066519,234.310359,207.2495505,0,0
에스코넥,2014,9.207166487,14.8862303,5.870822065,161.4927294,168.3429166,0,0
에스코넥,2015,4.940673105,18.78412976,5.588942399,173.1009634,193.5134206,0,0
에스코넥,2016,11.2504191,22.61645503,4.931006473,177.972525,187.5865479,0,0
에스코넥,2017,2.874717529,32.14716572,2.3839654,205.9921154,216.3086694,0,0
에스텍파마,2014,24.07534078,42.67536378,0.133872733,297.0268295,38.59691568,0,0
에스텍파마,2009,23.73995431,20.00833289,7.209059003,247.3737378,56.16006669,0,0
에스텍파마,2010,27.83247379,25.31289202,11.42296848,267.6342594,75.06824867,0,0
에스텍파마,2011,26.81466708,36.87343902,14.55229532,277.3102083,72.12094652,0,0
에스텍파마,2012,23.83182675,36.50239867,12.8592901,240.5361401,56.42871034,0,0
에스텍파마,2015,27.05559291,46.06033111,0.734241158,474.9379904,49.3258643,0,0
에스텍파마,2016,33.94144388,46.86376406,2.934715481,486.1600648,44.5220083,0,0
에스텍파마,2018,41.22236655,55.6570864,1.48546642,1081.428395,41.01467614,0,0
에스텍파마,2017,36.46063776,48.15177988,2.624187914,745.6763801,39.45601445,0,0
에스텍파마,2013,27.72384793,39.38927563,6.44844763,286.6427827,40.47849096,0,0
에스티씨라이프,2010,50.28185432,-151.122417,-15.46020874,1302.270471,19.33399363,0,0
아인스엠앤엠,2010,-3.453100834,-1.443996422,1.60293672,153.0400128,71.33312593,2012-05-01,1
에스티아이,2013,-1.096966898,12.41709221,8.524242934,219.8446942,168.663358,0,0
에스티아이,2014,15.77816052,16.29718096,10.19039176,207.7123452,158.8520306,0,0
에스티아이,2009,-40.73888845,-53.69521741,-20.11396202,123.7852119,71.67882383,0,0
에스티아이,2016,23.76507284,24.5836556,13.83004875,183.9906205,124.948361,0,0
에스티아이,2015,23.1077233,20.67762758,11.40603736,197.1801651,123.4092418,0,0
에스티아이,2012,9.878268154,6.039036777,9.511791259,226.3508466,146.5558187,0,0
에스티아이,2017,30.80985469,35.91666303,18.61720017,212.1448806,174.2774524,0,0
에스티아이,2011,2.554081852,-1.285323946,8.778299729,199.5996607,193.0815517,0,0
에스티아이,2010,-17.21114599,-26.0455021,12.91095779,151.1899524,189.1605092,0,0
에스티아이,2018,40.82121103,29.05733756,8.661858967,249.4395678,112.4867521,0,0
에스티오,2009,37.39684323,42.43095055,9.247149894,213.9259896,155.3418458,0,0
에스티오,2010,19.33489286,38.18161489,8.574851213,185.9280485,143.6089318,0,0
에스티오,2011,8.189368685,32.47899576,9.239685027,162.6295127,118.1008245,0,0
에스티오,2012,9.100269126,35.97637844,8.248125494,173.2791361,120.1599182,0,0
에스티오,2013,9.082003469,30.41134368,0.175716525,158.9059303,112.8488015,0,0
에스티오,2014,8.468637372,27.77304912,4.761686241,152.3163243,119.7305658,0,0
에스티오,2015,17.11506185,34.18103084,9.556795236,169.34315,133.102311,0,0
에스티오,2016,18.87128578,38.08620762,7.980132986,181.3869531,133.2300327,0,0
에스티오,2017,24.29944872,40.61802595,2.270769977,191.7954673,129.1594602,0,0
에스티오,2018,30.42452308,40.66994145,2.712227824,192.6159762,128.7692557,0,0
에스티큐브,2018,78.89375577,-30.12761492,-6.938530217,294.3477611,18.89165359,0,0
에스티큐브,2017,45.79190335,-66.96036408,-31.95835764,360.6352578,31.97869601,0,0
에스티큐브,2016,44.65751974,-16.58514325,5.037316196,353.4695241,37.43421548,0,0
에스티큐브,2015,44.10849306,-158.4140576,-14.54827883,952.6659037,22.89348537,0,0
에스티큐브,2014,45.59085533,-101.3396443,-13.18061678,321.144406,17.5948728,0,0
에스티큐브,2012,17.56878189,-79.67431943,1.853610465,278.4548151,81.90903025,0,0
에스티큐브,2011,16.51471467,-62.12663332,-21.64392571,283.2413021,48.14183161,0,0
에스티큐브,2013,73.23790433,-78.63609071,-19.13641793,165.6779683,32.12862708,0,0
에스티큐브,2010,33.89470809,-9.219206836,3.661064914,630.7979648,99.8312198,0,0
에스티큐브,2009,31.43161046,-9.190769482,2.312774312,594.2296202,61.58923312,0,0
에스폴리텍,2016,1.569782918,22.69093454,3.671559807,186.2857016,111.3351091,0,0
에스폴리텍,2018,6.971405825,21.35135038,4.489637598,181.2225446,132.403726,0,0
에스폴리텍,2017,3.218842491,19.2934714,1.744520295,171.836553,113.2051972,0,0
에스폴리텍,2013,1.49404264,24.87824178,3.443998856,196.3958857,113.2440117,0,0
에스폴리텍,2012,6.6558933,22.31770898,6.14431887,186.3470863,119.0288393,0,0
에스폴리텍,2011,6.705569397,21.04010914,3.730813328,186.423492,136.8318932,0,0
에스폴리텍,2015,-8.14508315,20.19805786,1.938418631,186.8192089,101.4742863,0,0
에스폴리텍,2014,-5.067836717,21.60298794,1.273579597,189.5450641,112.6791519,0,0
에스폴리텍,2009,0.328778491,4.959045454,5.685693727,154.0842068,147.0626807,0,0
에스폴리텍,2010,3.615068016,11.3259627,6.49983662,160.9979893,167.2641707,0,0
에스피시스템스,2014,14.96306891,45.00402106,1.869780285,190.9077033,84.53680687,0,0
에스피시스템스,2015,10.62418664,41.38469545,8.359545212,177.6270862,89.83033799,0,0
에스피시스템스,2018,1.757518633,37.00292961,8.91612944,168.421783,96.86406208,0,0
에스피시스템스,2017,19.99327674,49.34702418,7.108856686,206.5126172,120.5586085,0,0
에스피시스템스,2016,16.72180058,49.93219189,8.244524499,209.7273425,120.9117349,0,0
에스피시스템스,2013,10.03763278,48.39016003,7.253269833,205.5060076,90.64458369,0,0
에스피시스템스,2012,3.103843363,38.26031877,6.353085252,169.2522404,80.44282242,0,0
에스피시스템스,2011,-11.03178236,40.48347359,6.795934252,178.218644,154.5903345,0,0
에스피시스템스,2009,-17.96818041,36.47837881,-13.7517825,172.145275,50.21378096,0,0
에스피시스템스,2010,-13.87143878,22.19306789,7.010371919,132.3200054,84.91695682,0,0
에스피지,2011,21.33593614,35.02374849,3.45256892,207.2526778,88.15636909,0,0
에스피지,2010,22.95558417,32.53963631,8.859563065,214.7794925,110.4492248,0,0
에스피지,2009,22.09466606,29.65983987,5.367028811,206.2606066,87.98835917,0,0
에스피지,2018,17.75381441,21.13369203,1.906140712,183.6453114,110.9684343,0,0
에스피지,2017,19.10256799,21.25639272,0.115851907,164.443238,119.9012056,0,0
에스피지,2016,22.76911374,23.75666827,0.70713454,169.4760028,61.86646017,0,0
에스피지,2015,22.31769023,28.00687232,2.565152795,192.4563514,88.27766443,0,0
에스피지,2014,20.57783557,28.76887985,3.819327366,197.253779,91.40203996,0,0
에스피지,2013,17.83916016,31.97492747,3.094469007,190.4333725,88.79134832,0,0
에스피지,2012,20.49803851,33.0185455,3.108181162,195.8127134,86.69571885,0,0
에스피코프,2009,-0.591045981,-27.18072467,-4.963009337,228.6511398,19.09960727,0,0
에쎈테크,2010,17.56387733,3.453123797,3.484348787,154.0784249,82.98957761,0,0
에쎈테크,2014,0.643460854,-49.32876533,4.493301145,154.6524301,133.7003524,0,0
에쎈테크,2018,24.42052257,-13.06283958,5.62201545,267.7589231,122.5645262,0,0
에쎈테크,2017,13.86432491,-15.25268036,1.087995601,212.4214948,122.2649607,0,0
에쎈테크,2016,16.2685141,-38.68795113,4.036340351,167.3160112,104.7498752,0,0
에쎈테크,2013,-2.764584632,-49.05815022,3.785214695,146.6524088,131.6558685,0,0
에쎈테크,2011,10.44088153,-5.599594713,-6.136778853,139.8415968,97.62007001,0,0
에쎈테크,2015,-1.114701567,-43.1970752,2.923073376,164.2858522,107.5311621,0,0
에쎈테크,2012,-2.484435048,-51.08277013,1.530797323,142.9618874,118.3879266,0,0
에쎈테크,2009,3.590828968,1.450700362,8.77778589,160.9661443,107.8469131,0,0
에이디모터스,2011,6.40480642,-182.8898971,-37.70885835,516.7221873,25.93338312,0,0
에이디모터스,2009,41.77711205,-32.40835326,-9.226686873,1377.985088,10.59783098,0,0
에이디모터스,2010,35.51452388,-62.27300641,-17.67883657,481.0374692,12.57946299,0,0
에이디칩스,2010,52.67776334,-63.6171018,-7.713239591,647.3236255,106.9963943,0,0
에이디칩스,2012,37.22813429,-56.01827418,-7.337526889,285.8711936,215.3595043,0,0
에이디칩스,2011,45.38526306,-40.51823967,1.140706153,362.7425523,291.9107263,0,0
에이디칩스,2018,1.102840027,-60.53175946,-9.059588419,251.9214876,29.90895882,0,0
에이디칩스,2015,24.48695742,-222.6714933,-16.18837091,263.2478315,139.5907634,0,0
에이디칩스,2016,9.654269756,-105.8851567,9.538565107,218.2785233,140.4722957,0,0
에이디칩스,2013,45.5614986,-89.72662501,-11.44910865,223.1461955,250.5660248,0,0
에이디칩스,2014,37.20373232,-145.2945915,-25.25285877,184.9236995,200.8792252,0,0
에이디칩스,2017,42.40561127,-47.73326927,3.008607241,589.2579664,47.80052341,0,0
에이디칩스,2009,50.74240252,-65.40591504,1.68753589,574.2270192,139.9888175,0,0
에이디테크놀로지,2017,53.08257706,31.91540065,-0.773174171,468.1112455,65.63932442,0,0
에이디테크놀로지,2009,25.57853632,15.0091914,10.31319529,172.062473,97.72408508,0,0
에이디테크놀로지,2010,39.59016516,21.5714089,13.43928358,217.8415873,140.2892435,0,0
에이디테크놀로지,2012,32.75074073,21.98970868,10.33479347,203.7142229,116.0716333,0,0
에이디테크놀로지,2011,39.90711923,22.49100129,8.60719618,231.6577346,121.0499423,0,0
에이디테크놀로지,2014,69.3932666,37.72846429,22.37973059,460.4672227,144.4399845,0,0
에이디테크놀로지,2013,37.69203645,32.92180462,18.66088802,201.8553606,196.3046863,0,0
에이디테크놀로지,2016,63.56150249,32.20244633,-7.215355093,354.1383795,47.133243,0,0
에이디테크놀로지,2015,70.7200439,44.93043891,4.221776289,588.0694031,78.2915079,0,0
에이디테크놀로지,2018,47.1061828,32.20526788,15.71612472,274.533674,143.4895449,0,0
에이루트,2012,42.8438391,54.94852168,4.442390002,810.9266687,73.16982452,0,0
에이루트,2014,53.9012096,63.73582128,3.693541576,2055.415688,68.38870298,0,0
에이루트,2009,43.07401379,58.80580418,21.30708527,329.049804,114.73638,0,0
에이루트,2013,46.84595394,57.97986111,7.712310241,767.7575635,76.95100566,0,0
에이루트,2016,23.06567662,2.483830019,-6.764922968,223.8525846,26.03713484,0,0
에이루트,2015,52.67228139,62.42154564,6.645468049,1109.380434,65.6931511,0,0
에이루트,2018,19.32105756,-13.65490996,-4.564473924,473.6269461,25.67568728,0,0
에이루트,2017,32.51594294,-3.922543006,-0.126417001,247.400851,31.48606245,0,0
에이루트,2010,69.09044955,55.30768777,19.02391475,863.577273,93.28909032,0,0
에이루트,2011,51.29423862,60.30157205,9.694036026,792.2097041,80.18925519,0,0
에이블씨엔씨,2010,39.85499937,41.11302457,23.10896146,307.2538096,190.9874271,0,0
에이블씨엔씨,2009,38.83235463,32.222702,21.49227818,313.1624299,201.1282449,0,0
에이비프로바이오,2015,67.86806002,43.83445157,9.119628432,412.9301082,56.26723514,0,0
에이비프로바이오,2009,-1.07617202,16.62028463,1.990410006,157.6357549,73.63661587,0,0
에이비프로바이오,2014,47.71823202,40.60472734,13.36698936,226.9408617,72.02198662,0,0
에이비프로바이오,2016,34.63643713,34.15954074,1.960754988,318.8532332,29.75638977,0,0
에이비프로바이오,2017,4.967256451,26.31952302,-6.397492237,246.1003026,26.7225222,0,0
에이비프로바이오,2018,3.85406989,19.23348045,-4.393897111,289.8049937,33.38304281,0,0
에이비프로바이오,2011,31.30096357,46.83600948,25.85077369,336.2975131,103.8878808,0,0
에이비프로바이오,2013,39.51313813,55.48806928,9.945091484,262.7158865,81.07087098,0,0
에이비프로바이오,2010,8.159243167,28.66567645,14.62490098,184.9323862,145.5790645,0,0
에이비프로바이오,2012,41.05918684,55.89658428,26.57569661,452.3365794,105.1031124,0,0
에이스디지텍,2010,-8.381622335,-4.828117111,2.684464642,136.8106946,171.4172059,0,0
